2019-08-09 05:15:52,079 p=1 u=root |  ERROR! the playbook: init.yaml could not be found
2019-08-09 05:57:26,820 p=1 u=root |  skipping: [10.1.10.11]
2019-08-09 05:57:27,086 p=1 u=root |  skipping: [10.1.10.12]
2019-08-09 05:57:27,366 p=1 u=root |  skipping: [10.1.10.13]
2019-08-09 05:57:27,636 p=1 u=root |  skipping: [10.1.10.21]
2019-08-09 05:57:27,856 p=1 u=root |  skipping: [10.1.10.22]
2019-08-09 05:57:27,942 p=1 u=root |  skipping: [10.1.10.23]
2019-08-09 05:57:28,163 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, checksum validation from url] *********************************************
2019-08-09 05:57:30,735 p=1 u=root |  changed: [10.1.10.11 -> localhost]
2019-08-09 05:57:30,861 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-09 05:57:30,942 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-09 05:57:31,151 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-09 05:57:31,156 p=1 u=root |  ok: [10.1.10.22 -> localhost]
2019-08-09 05:57:31,907 p=1 u=root |  ok: [10.1.10.23 -> localhost]
2019-08-09 05:57:32,208 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, checksum validation from variable] ****************************************
2019-08-09 05:57:32,434 p=1 u=root |  skipping: [10.1.10.11]
2019-08-09 05:57:32,665 p=1 u=root |  skipping: [10.1.10.12]
2019-08-09 05:57:32,863 p=1 u=root |  skipping: [10.1.10.13]
2019-08-09 05:57:33,093 p=1 u=root |  skipping: [10.1.10.21]
2019-08-09 05:57:33,253 p=1 u=root |  skipping: [10.1.10.22]
2019-08-09 05:57:33,391 p=1 u=root |  skipping: [10.1.10.23]
2019-08-09 05:57:33,612 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Check the RPM file is downloaded and present] ********************************************************************
2019-08-09 05:57:34,063 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-09 05:57:34,339 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-09 05:57:34,610 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-09 05:57:34,839 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-09 05:57:35,058 p=1 u=root |  ok: [10.1.10.22 -> localhost]
2019-08-09 05:57:35,230 p=1 u=root |  ok: [10.1.10.23 -> localhost]
2019-08-09 05:57:35,451 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Install RPM Package After Download] ******************************************************************************
2019-08-09 05:57:47,909 p=1 u=root |  changed: [10.1.10.13 -> localhost]
2019-08-09 05:57:52,253 p=1 u=root |  changed: [10.1.10.11 -> localhost]
2019-08-09 05:57:53,362 p=1 u=root |  changed: [10.1.10.22 -> localhost]
2019-08-09 05:57:53,653 p=1 u=root |  changed: [10.1.10.21 -> localhost]
2019-08-09 05:57:53,939 p=1 u=root |  changed: [10.1.10.12 -> localhost]
2019-08-09 05:57:58,805 p=1 u=root |  changed: [10.1.10.23 -> localhost]
2019-08-09 05:57:59,010 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Install RPM Package on the BIG-IP] *******************************************************************************
2019-08-09 05:57:59,183 p=1 u=root |  skipping: [10.1.10.11]
2019-08-09 05:57:59,348 p=1 u=root |  skipping: [10.1.10.12]
2019-08-09 05:57:59,594 p=1 u=root |  skipping: [10.1.10.13]
2019-08-09 05:57:59,832 p=1 u=root |  skipping: [10.1.10.21]
2019-08-09 05:58:00,044 p=1 u=root |  skipping: [10.1.10.22]
2019-08-09 05:58:00,107 p=1 u=root |  skipping: [10.1.10.23]
2019-08-09 05:58:00,310 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Remove RPM Package from the BIG-IP] ******************************************************************************
2019-08-09 05:58:00,545 p=1 u=root |  skipping: [10.1.10.11]
2019-08-09 05:58:00,823 p=1 u=root |  skipping: [10.1.10.12]
2019-08-09 05:58:01,082 p=1 u=root |  skipping: [10.1.10.13]
2019-08-09 05:58:01,354 p=1 u=root |  skipping: [10.1.10.21]
2019-08-09 05:58:01,548 p=1 u=root |  skipping: [10.1.10.22]
2019-08-09 05:58:01,609 p=1 u=root |  skipping: [10.1.10.23]
2019-08-09 05:58:01,648 p=1 u=root |  PLAY RECAP ***************************************************************************************************************************************************
2019-08-09 05:58:01,649 p=1 u=root |  10.1.10.11                 : ok=19   changed=6    unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2019-08-09 05:58:01,650 p=1 u=root |  10.1.10.12                 : ok=19   changed=4    unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2019-08-09 05:58:01,650 p=1 u=root |  10.1.10.13                 : ok=19   changed=4    unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2019-08-09 05:58:01,651 p=1 u=root |  10.1.10.21                 : ok=19   changed=4    unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2019-08-09 05:58:01,651 p=1 u=root |  10.1.10.22                 : ok=19   changed=5    unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2019-08-09 05:58:01,652 p=1 u=root |  10.1.10.23                 : ok=19   changed=4    unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2019-08-10 02:21:34,063 p=1 u=root |  ERROR! the playbook: playbooks/init.yml could not be found
2019-08-10 02:22:48,137 p=1 u=root |  PLAY [Download and Install RPMs] *****************************************************************************************************************************
2019-08-10 02:22:48,297 p=1 u=root |  TASK [Gathering Facts] ***************************************************************************************************************************************
2019-08-10 02:23:02,995 p=1 u=root |  ok: [10.1.10.13]
2019-08-10 02:23:04,391 p=1 u=root |  ok: [10.1.10.21]
2019-08-10 02:23:04,697 p=1 u=root |  ok: [10.1.10.12]
2019-08-10 02:23:05,190 p=1 u=root |  ok: [10.1.10.22]
2019-08-10 02:23:06,908 p=1 u=root |  ok: [10.1.10.11]
2019-08-10 02:23:12,687 p=1 u=root |  ok: [10.1.10.23]
2019-08-10 02:23:12,944 p=1 u=root |  TASK [Install AS3 RPM] ***************************************************************************************************************************************
2019-08-10 02:23:16,824 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Check if RPM exists on controller] *******************************************************************************
2019-08-10 02:23:21,479 p=1 u=root |  changed: [10.1.10.12 -> localhost]
2019-08-10 02:23:21,500 p=1 u=root |  changed: [10.1.10.13 -> localhost]
2019-08-10 02:23:21,508 p=1 u=root |  changed: [10.1.10.11 -> localhost]
2019-08-10 02:23:21,885 p=1 u=root |  changed: [10.1.10.21 -> localhost]
2019-08-10 02:23:22,118 p=1 u=root |  changed: [10.1.10.22 -> localhost]
2019-08-10 02:23:22,344 p=1 u=root |  changed: [10.1.10.23 -> localhost]
2019-08-10 02:23:22,626 p=1 u=root |  TASK [f5devcentral.f5app_services_package : RPM is not installed raise error] ********************************************************************************
2019-08-10 02:23:22,934 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 02:23:23,191 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 02:23:23,465 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 02:23:23,753 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 02:23:24,018 p=1 u=root |  skipping: [10.1.10.22]
2019-08-10 02:23:24,083 p=1 u=root |  skipping: [10.1.10.23]
2019-08-10 02:23:24,355 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Set Connection Facts] ********************************************************************************************
2019-08-10 02:23:24,533 p=1 u=root |  ok: [10.1.10.11]
2019-08-10 02:23:24,623 p=1 u=root |  ok: [10.1.10.12]
2019-08-10 02:23:25,093 p=1 u=root |  ok: [10.1.10.13]
2019-08-10 02:23:25,322 p=1 u=root |  ok: [10.1.10.21]
2019-08-10 02:23:25,326 p=1 u=root |  ok: [10.1.10.22]
2019-08-10 02:23:25,416 p=1 u=root |  ok: [10.1.10.23]
2019-08-10 02:23:25,688 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Wait for BIG-IP to be available] *********************************************************************************
2019-08-10 02:23:35,621 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 02:23:36,521 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 02:23:36,605 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 02:23:36,654 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-10 02:23:40,760 p=1 u=root |  ok: [10.1.10.23 -> localhost]
2019-08-10 02:28:32,559 p=1 u=root |  FAILED - RETRYING: Wait for BIG-IP to be available (10 retries left).
2019-08-10 02:33:39,530 p=1 u=root |  FAILED - RETRYING: Wait for BIG-IP to be available (9 retries left).
2019-08-10 02:38:46,512 p=1 u=root |  FAILED - RETRYING: Wait for BIG-IP to be available (8 retries left).
2019-08-10 02:43:53,604 p=1 u=root |  FAILED - RETRYING: Wait for BIG-IP to be available (7 retries left).
2019-08-10 02:49:00,553 p=1 u=root |  FAILED - RETRYING: Wait for BIG-IP to be available (6 retries left).
2019-08-10 02:54:07,602 p=1 u=root |  FAILED - RETRYING: Wait for BIG-IP to be available (5 retries left).
2019-08-10 02:59:14,796 p=1 u=root |  FAILED - RETRYING: Wait for BIG-IP to be available (4 retries left).
2019-08-10 03:04:21,843 p=1 u=root |  FAILED - RETRYING: Wait for BIG-IP to be available (3 retries left).
2019-08-10 03:09:28,941 p=1 u=root |  FAILED - RETRYING: Wait for BIG-IP to be available (2 retries left).
2019-08-10 03:14:35,918 p=1 u=root |  FAILED - RETRYING: Wait for BIG-IP to be available (1 retries left).
2019-08-10 03:19:42,952 p=1 u=root |  fatal: [10.1.10.22 -> localhost]: FAILED! => {"attempts": 10, "changed": false, "elapsed": 300, "msg": "Timeout when waiting for BIG-IP"}
2019-08-10 03:19:43,211 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Validate mandatory parameter f5app_services_package_path is present] *********************************************
2019-08-10 03:19:43,498 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:19:43,712 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:19:44,000 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:19:44,190 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:19:44,259 p=1 u=root |  skipping: [10.1.10.23]
2019-08-10 03:19:44,443 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Validate mutually exclusive parameters are not present] **********************************************************
2019-08-10 03:19:44,730 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:19:45,044 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:19:45,342 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:19:45,519 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:19:45,617 p=1 u=root |  skipping: [10.1.10.23]
2019-08-10 03:19:45,861 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, no checksum validation] ***************************************************
2019-08-10 03:19:46,193 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:19:46,418 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:19:46,774 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:19:47,010 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:19:47,128 p=1 u=root |  skipping: [10.1.10.23]
2019-08-10 03:19:47,397 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, checksum validation from url] *********************************************
2019-08-10 03:19:52,364 p=1 u=root |  changed: [10.1.10.12 -> localhost]
2019-08-10 03:19:52,758 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:19:52,924 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-10 03:19:52,927 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:19:53,026 p=1 u=root |  ok: [10.1.10.23 -> localhost]
2019-08-10 03:19:53,339 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, checksum validation from variable] ****************************************
2019-08-10 03:19:53,642 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:19:53,840 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:19:54,133 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:19:54,370 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:19:54,492 p=1 u=root |  skipping: [10.1.10.23]
2019-08-10 03:19:54,724 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Check the RPM file is downloaded and present] ********************************************************************
2019-08-10 03:19:56,688 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:19:56,703 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-10 03:19:56,739 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 03:19:56,923 p=1 u=root |  ok: [10.1.10.23 -> localhost]
2019-08-10 03:19:56,928 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:19:57,200 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Install RPM Package After Download] ******************************************************************************
2019-08-10 03:20:03,194 p=1 u=root |  fatal: [10.1.10.23 -> localhost]: FAILED! => {"changed": false, "msg": "Failed to find the installed packages on the device."}
2019-08-10 03:20:04,506 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:20:04,524 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 03:20:04,848 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:20:05,301 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-10 03:20:05,507 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Install RPM Package on the BIG-IP] *******************************************************************************
2019-08-10 03:20:05,772 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:06,005 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:06,244 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:06,305 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:06,564 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Remove RPM Package from the BIG-IP] ******************************************************************************
2019-08-10 03:20:06,818 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:07,061 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:07,340 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:07,393 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:07,608 p=1 u=root |  TASK [Download and Install DO RPM] ***************************************************************************************************************************
2019-08-10 03:20:09,992 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Check if RPM exists on controller] *******************************************************************************
2019-08-10 03:20:10,872 p=1 u=root |  changed: [10.1.10.11 -> localhost]
2019-08-10 03:20:10,967 p=1 u=root |  changed: [10.1.10.12 -> localhost]
2019-08-10 03:20:11,168 p=1 u=root |  changed: [10.1.10.13 -> localhost]
2019-08-10 03:20:11,495 p=1 u=root |  changed: [10.1.10.21 -> localhost]
2019-08-10 03:20:11,767 p=1 u=root |  TASK [f5devcentral.f5app_services_package : RPM is not installed raise error] ********************************************************************************
2019-08-10 03:20:12,072 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:12,282 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:12,541 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:12,614 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:12,714 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Set Connection Facts] ********************************************************************************************
2019-08-10 03:20:13,024 p=1 u=root |  ok: [10.1.10.11]
2019-08-10 03:20:13,303 p=1 u=root |  ok: [10.1.10.12]
2019-08-10 03:20:13,579 p=1 u=root |  ok: [10.1.10.13]
2019-08-10 03:20:13,683 p=1 u=root |  ok: [10.1.10.21]
2019-08-10 03:20:13,994 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Wait for BIG-IP to be available] *********************************************************************************
2019-08-10 03:20:18,166 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-10 03:20:18,535 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 03:20:18,887 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:20:19,469 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:20:19,677 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Validate mandatory parameter f5app_services_package_path is present] *********************************************
2019-08-10 03:20:19,939 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:20,135 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:20,349 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:20,447 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:20,745 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Validate mutually exclusive parameters are not present] **********************************************************
2019-08-10 03:20:21,025 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:21,250 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:21,485 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:21,619 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:21,964 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, no checksum validation] ***************************************************
2019-08-10 03:20:22,276 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:22,535 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:22,798 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:22,894 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:23,172 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, checksum validation from url] *********************************************
2019-08-10 03:20:24,923 p=1 u=root |  changed: [10.1.10.11 -> localhost]
2019-08-10 03:20:25,048 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:20:25,107 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 03:20:25,338 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:20:25,559 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, checksum validation from variable] ****************************************
2019-08-10 03:20:25,825 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:26,061 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:26,351 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:26,436 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:26,718 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Check the RPM file is downloaded and present] ********************************************************************
2019-08-10 03:20:27,708 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-10 03:20:27,721 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 03:20:27,936 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:20:28,222 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:20:28,481 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Install RPM Package After Download] ******************************************************************************
2019-08-10 03:20:31,989 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:20:32,379 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 03:20:32,540 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-10 03:20:33,261 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:20:33,414 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Install RPM Package on the BIG-IP] *******************************************************************************
2019-08-10 03:20:33,655 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:33,845 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:34,115 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:34,232 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:34,499 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Remove RPM Package from the BIG-IP] ******************************************************************************
2019-08-10 03:20:34,792 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:35,058 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:35,206 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:35,257 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:35,491 p=1 u=root |  TASK [Download and Install TS RPM] ***************************************************************************************************************************
2019-08-10 03:20:38,109 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Check if RPM exists on controller] *******************************************************************************
2019-08-10 03:20:38,757 p=1 u=root |  changed: [10.1.10.11 -> localhost]
2019-08-10 03:20:39,089 p=1 u=root |  changed: [10.1.10.12 -> localhost]
2019-08-10 03:20:39,173 p=1 u=root |  changed: [10.1.10.13 -> localhost]
2019-08-10 03:20:39,417 p=1 u=root |  changed: [10.1.10.21 -> localhost]
2019-08-10 03:20:39,647 p=1 u=root |  TASK [f5devcentral.f5app_services_package : RPM is not installed raise error] ********************************************************************************
2019-08-10 03:20:39,886 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:40,149 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:40,389 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:40,475 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:40,703 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Set Connection Facts] ********************************************************************************************
2019-08-10 03:20:40,948 p=1 u=root |  ok: [10.1.10.11]
2019-08-10 03:20:41,157 p=1 u=root |  ok: [10.1.10.12]
2019-08-10 03:20:41,453 p=1 u=root |  ok: [10.1.10.13]
2019-08-10 03:20:41,574 p=1 u=root |  ok: [10.1.10.21]
2019-08-10 03:20:41,848 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Wait for BIG-IP to be available] *********************************************************************************
2019-08-10 03:20:45,832 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-10 03:20:46,083 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 03:20:46,211 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:20:46,775 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:20:47,039 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Validate mandatory parameter f5app_services_package_path is present] *********************************************
2019-08-10 03:20:47,288 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:47,502 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:47,751 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:47,807 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:48,043 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Validate mutually exclusive parameters are not present] **********************************************************
2019-08-10 03:20:48,328 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:48,492 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:48,733 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:48,859 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:49,338 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, no checksum validation] ***************************************************
2019-08-10 03:20:49,649 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:49,892 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:50,165 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:50,280 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:50,516 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, checksum validation from url] *********************************************
2019-08-10 03:20:53,293 p=1 u=root |  changed: [10.1.10.11 -> localhost]
2019-08-10 03:20:53,494 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 03:20:53,548 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:20:53,729 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:20:54,042 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Download an RPM package to controller, checksum validation from variable] ****************************************
2019-08-10 03:20:54,376 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:20:54,627 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:20:54,940 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:20:55,014 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:20:55,316 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Check the RPM file is downloaded and present] ********************************************************************
2019-08-10 03:20:56,319 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-10 03:20:56,327 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 03:20:56,506 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:20:56,910 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:20:57,223 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Install RPM Package After Download] ******************************************************************************
2019-08-10 03:21:01,868 p=1 u=root |  ok: [10.1.10.13 -> localhost]
2019-08-10 03:21:03,408 p=1 u=root |  ok: [10.1.10.11 -> localhost]
2019-08-10 03:21:04,242 p=1 u=root |  ok: [10.1.10.12 -> localhost]
2019-08-10 03:21:04,566 p=1 u=root |  ok: [10.1.10.21 -> localhost]
2019-08-10 03:21:04,802 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Install RPM Package on the BIG-IP] *******************************************************************************
2019-08-10 03:21:05,116 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:21:05,364 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:21:05,615 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:21:05,734 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:21:05,969 p=1 u=root |  TASK [f5devcentral.f5app_services_package : Remove RPM Package from the BIG-IP] ******************************************************************************
2019-08-10 03:21:06,204 p=1 u=root |  skipping: [10.1.10.11]
2019-08-10 03:21:06,456 p=1 u=root |  skipping: [10.1.10.12]
2019-08-10 03:21:06,763 p=1 u=root |  skipping: [10.1.10.13]
2019-08-10 03:21:06,854 p=1 u=root |  skipping: [10.1.10.21]
2019-08-10 03:21:06,893 p=1 u=root |  PLAY RECAP ***************************************************************************************************************************************************
2019-08-10 03:21:06,894 p=1 u=root |  10.1.10.11                 : ok=19   changed=5    unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2019-08-10 03:21:06,894 p=1 u=root |  10.1.10.12                 : ok=19   changed=4    unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2019-08-10 03:21:06,894 p=1 u=root |  10.1.10.13                 : ok=19   changed=3    unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2019-08-10 03:21:06,895 p=1 u=root |  10.1.10.21                 : ok=19   changed=3    unreachable=0    failed=0    skipped=21   rescued=0    ignored=0   
2019-08-10 03:21:06,895 p=1 u=root |  10.1.10.22                 : ok=3    changed=1    unreachable=0    failed=1    skipped=1    rescued=0    ignored=0   
2019-08-10 03:21:06,895 p=1 u=root |  10.1.10.23                 : ok=6    changed=1    unreachable=0    failed=1    skipped=5    rescued=0    ignored=0   
2019-08-10 03:31:31,824 p=1 u=root |  PLAY [Download and Install RPMs] *****************************************************************************************************************************
2019-08-10 03:31:31,843 p=1 u=root |  TASK [Gathering Facts] ***************************************************************************************************************************************
2019-08-10 03:31:41,205 p=1 u=root |  ok: [10.1.10.22]
2019-08-10 03:31:41,880 p=1 u=root |  ok: [10.1.10.13]
2019-08-10 03:31:42,841 p=1 u=root |  ok: [10.1.10.12]
2019-08-10 03:31:43,328 p=1 u=root |  ok: [10.1.10.11]
